origin_id,destination_id,trips
E02001749,E02001756,108
E02001749,E02001757,6
E02001749,E02001758,10
E02001749,E02001759,32
E02001749,E02001760,23
E02001749,E02001761,6
E02001749,E02001762,3
E02001749,E02001763,11
E02001749,E02001764,17
E02001749,E02001765,10
E02001749,E02001766,22
E02001749,E02001767,13
E02001749,E02001768,4
E02001749,E02001769,3
E02001749,E02001770,3
E02001749,E02001774,7
E02001749,E02001776,7
E02001749,E02001778,9
E02001749,E02001779,4
E02001749,E02001781,1
E02001749,E02001782,3
E02001749,E02001783,1
E02001749,E02001784,1
E02001749,E02001787,2
E02001749,E02001788,1
E02001749,E02001790,3
E02001749,E02001791,1
E02001749,E02001795,7
E02001749,E02001796,3
E02001749,E02001797,23
E02001749,E02001798,2
E02001749,E02001799,3
E02001749,E02001800,1
E02001749,E02001801,2
E02001749,E02001802,2
E02001749,E02001803,6
E02001749,E02001807,2
E02001749,E02001812,1
E02001749,E02001813,1
E02001749,E02001815,2
E02001749,E02001818,1
E02001749,E02001819,9
E02001749,E02001820,1
E02001749,E02001824,2
E02001749,E02001825,5
E02001749,E02006841,19
E02001749,E02006842,1
E02001749,E02006893,1
E02001750,E02001682,1
E02001750,E02001684,4
E02001750,E02001686,4
E02001750,E02001688,32
E02001750,E02001689,2
E02001750,E02001690,10
E02001750,E02001694,1
E02001750,E02001695,4
E02001750,E02001697,3
E02001750,E02001698,2
E02001750,E02001701,7
E02001750,E02001702,1
E02001750,E02001706,9
E02001750,E02001707,3
E02001750,E02001708,19
E02001750,E02001709,8
E02001750,E02001710,10
E02001750,E02001711,20
E02001750,E02001712,11
E02001750,E02001713,41
E02001750,E02001714,55
E02001750,E02001715,6
E02001750,E02001718,11
E02001750,E02001719,4
E02001750,E02001720,6
E02001750,E02001721,8
E02001750,E02001722,1
E02001750,E02001723,2
E02001750,E02001724,17
E02001750,E02001725,24
E02001750,E02001726,2
E02001750,E02001727,9
E02001750,E02001728,17
E02001750,E02001729,10
E02001750,E02001730,42
E02001750,E02001731,212
E02001750,E02001732,5
E02001750,E02001733,45
E02001750,E02001734,2
E02001750,E02001735,3
E02001750,E02001736,40
E02001750,E02001737,13
E02001750,E02001738,8
E02001750,E02001739,8
E02001750,E02001740,11
E02001750,E02001741,11
E02001750,E02001742,14
E02001750,E02001743,88
E02001750,E02001744,29
E02001750,E02001745,27
E02001750,E02001746,59
E02001750,E02001747,21
E02001750,E02001748,70
E02001750,E02001749,3
E02001750,E02001750,206
E02001750,E02001751,13
E02001750,E02001752,193
E02001750,E02001753,66
E02001750,E02001754,25
E02001750,E02001755,43
E02001750,E02001756,47
E02001750,E02001757,29
E02001750,E02001758,20
E02001750,E02001759,193
E02001750,E02001760,55
E02001750,E02001761,14
E02001750,E02001762,6
E02001750,E02001763,15
E02001750,E02001764,63
E02001750,E02001765,18
E02001750,E02001766,34
E02001750,E02001767,26
E02001750,E02001768,4
E02001750,E02001769,9
E02001750,E02001772,1
E02001750,E02001773,1
E02001750,E02001774,13
E02001750,E02001776,12
E02001750,E02001778,5
E02001750,E02001779,5
E02001750,E02001782,2
E02001750,E02001784,1
E02001750,E02001787,2
E02001750,E02001788,3
E02001750,E02001790,5
E02001750,E02001791,2
E02001750,E02001794,1
E02001750,E02001795,5
E02001750,E02001796,1
E02001750,E02001797,14
E02001750,E02001798,5
E02001750,E02001799,3
E02001750,E02001800,3
E02001750,E02001802,1
E02001750,E02001803,13
E02001750,E02001806,1
E02001750,E02001807,1
E02001750,E02001808,1
E02001750,E02001809,3
E02001750,E02001810,2
E02001750,E02001812,1
E02001750,E02001814,1
E02001750,E02001815,1
E02001750,E02001816,2
E02001750,E02001819,10
E02001750,E02001822,2
E02001750,E02001824,1
E02001750,E02001825,6
E02001750,E02001826,2
E02001750,E02006841,28
E02001750,E02006842,5
E02001750,E02006893,5
E02001751,E02001682,2
E02001751,E02001684,6
E02001751,E02001686,12
E02001751,E02001688,40
E02001751,E02001689,2
E02001751,E02001690,17
E02001751,E02001691,1
E02001751,E02001694,4
E02001751,E02001695,3
E02001751,E02001697,2
E02001751,E02001699,1
E02001751,E02001701,1
E02001751,E02001705,1
E02001751,E02001706,6
E02001751,E02001707,4
E02001751,E02001708,27
E02001751,E02001709,31
E02001751,E02001710,9
E02001751,E02001711,12
E02001751,E02001712,26
E02001751,E02001713,117
E02001751,E02001714,88
E02001751,E02001715,9
E02001751,E02001718,4
E02001751,E02001719,26
E02001751,E02001720,6
E02001751,E02001721,10
E02001751,E02001722,3
E02001751,E02001724,20
E02001751,E02001725,33
E02001751,E02001726,6
E02001751,E02001727,9
E02001751,E02001728,11
E02001751,E02001729,11
E02001751,E02001730,50
E02001751,E02001731,250
E02001751,E02001732,5
E02001751,E02001733,57
E02001751,E02001734,9
E02001751,E02001735,8
E02001751,E02001736,39
E02001751,E02001737,15
E02001751,E02001738,1
E02001751,E02001739,13
E02001751,E02001740,1
E02001751,E02001741,10
E02001751,E02001742,4
E02001751,E02001743,11
E02001751,E02001744,8
E02001751,E02001745,163
E02001751,E02001746,8
E02001751,E02001747,2
E02001751,E02001748,57
E02001751,E02001749,55
E02001751,E02001750,17
E02001751,E02001751,143
E02001751,E02001752,73
E02001751,E02001753,7
E02001751,E02001754,6
E02001751,E02001755,135
E02001751,E02001756,149
E02001751,E02001757,3
E02001751,E02001758,11
E02001751,E02001759,29
E02001751,E02001760,21
E02001751,E02001761,8
E02001751,E02001762,1
E02001751,E02001763,12
E02001751,E02001764,24
E02001751,E02001765,9
E02001751,E02001766,9
E02001751,E02001767,16
E02001751,E02001768,4
E02001751,E02001769,3
E02001751,E02001770,2
E02001751,E02001772,1
E02001751,E02001774,13
E02001751,E02001776,6
E02001751,E02001777,1
E02001751,E02001778,3
E02001751,E02001779,1
E02001751,E02001781,1
E02001751,E02001782,1
E02001751,E02001787,2
E02001751,E02001788,1
E02001751,E02001790,3
E02001751,E02001791,1
E02001751,E02001794,1
E02001751,E02001795,6
E02001751,E02001796,1
E02001751,E02001797,13
E02001751,E02001798,4
E02001751,E02001799,3
E02001751,E02001800,1
E02001751,E02001801,4
E02001751,E02001802,1
E02001751,E02001803,7
E02001751,E02001806,1
E02001751,E02001809,2
E02001751,E02001810,1
E02001751,E02001811,1
E02001751,E02001812,4
E02001751,E02001815,3
E02001751,E02001819,6
E02001751,E02001824,2
E02001751,E02001825,10
E02001751,E02006841,19
E02001751,E02006893,3
E02001752,E02001682,2
E02001752,E02001683,1
E02001752,E02001684,8
E02001752,E02001686,7
E02001752,E02001688,24
E02001752,E02001689,1
E02001752,E02001690,6
E02001752,E02001694,1
E02001752,E02001696,1
E02001752,E02001697,3
E02001752,E02001698,3
E02001752,E02001700,1
E02001752,E02001701,1
E02001752,E02001705,2
E02001752,E02001706,5
E02001752,E02001707,2
E02001752,E02001708,12
E02001752,E02001709,5
E02001752,E02001710,5
E02001752,E02001711,7
E02001752,E02001712,14
E02001752,E02001713,23
E02001752,E02001714,32
E02001752,E02001715,9
E02001752,E02001719,9
E02001752,E02001720,3
E02001752,E02001721,10
E02001752,E02001722,2
E02001752,E02001723,1
E02001752,E02001724,7
E02001752,E02001725,16
E02001752,E02001726,4
E02001752,E02001727,4
E02001752,E02001728,6
E02001752,E02001729,8
E02001752,E02001730,20
E02001752,E02001731,120
E02001752,E02001732,2
E02001752,E02001733,38
E02001752,E02001734,3
E02001752,E02001735,4
E02001752,E02001736,27
E02001752,E02001737,10
E02001752,E02001738,3
E02001752,E02001739,13
E02001752,E02001740,15
E02001752,E02001741,9
E02001752,E02001742,1
E02001752,E02001743,81
E02001752,E02001744,14
E02001752,E02001745,35
E02001752,E02001746,56
E02001752,E02001747,13
E02001752,E02001748,97
E02001752,E02001749,3
E02001752,E02001750,230
E02001752,E02001751,2
E02001752,E02001752,344
E02001752,E02001753,54
E02001752,E02001754,28
E02001752,E02001755,43
E02001752,E02001756,40
E02001752,E02001757,33
E02001752,E02001758,26
E02001752,E02001759,124
E02001752,E02001760,114
E02001752,E02001761,10
E02001752,E02001762,4
E02001752,E02001763,10
E02001752,E02001764,83
E02001752,E02001765,27
E02001752,E02001766,39
E02001752,E02001767,24
E02001752,E02001768,3
E02001752,E02001769,8
E02001752,E02001774,5
E02001752,E02001775,1
E02001752,E02001776,8
E02001752,E02001778,3
E02001752,E02001779,5
E02001752,E02001783,1
E02001752,E02001787,1
E02001752,E02001789,1
E02001752,E02001790,1
E02001752,E02001794,1
E02001752,E02001795,3
E02001752,E02001797,8
E02001752,E02001798,6
E02001752,E02001799,3
E02001752,E02001800,3
E02001752,E02001803,3
E02001752,E02001806,2
E02001752,E02001807,3
E02001752,E02001809,5
E02001752,E02001810,1
E02001752,E02001812,1
E02001752,E02001815,2
E02001752,E02001819,1
E02001752,E02001823,2
E02001752,E02001824,1
E02001752,E02001825,4
E02001752,E02006841,11
E02001752,E02006842,3
E02001752,E02006893,2
E02001753,E02001682,4
E02001753,E02001683,3
E02001753,E02001684,10
E02001753,E02001686,1
E02001753,E02001688,33
E02001753,E02001689,3
E02001753,E02001690,4
E02001753,E02001694,1
E02001753,E02001695,2
E02001753,E02001696,4
E02001753,E02001697,5
E02001753,E02001698,1
E02001753,E02001699,2
E02001753,E02001700,2
E02001753,E02001701,2
E02001753,E02001702,2
E02001753,E02001704,1
E02001753,E02001706,5
E02001753,E02001707,6
E02001753,E02001708,22
E02001753,E02001709,16
E02001753,E02001710,8
E02001753,E02001711,6
E02001753,E02001712,10
E02001753,E02001713,51
E02001753,E02001714,47
E02001753,E02001715,5
E02001753,E02001718,5
E02001753,E02001719,12
E02001753,E02001720,11
E02001753,E02001721,7
E02001753,E02001722,3
E02001753,E02001724,23
E02001753,E02001725,23
E02001753,E02001726,6
E02001753,E02001727,20
E02001753,E02001728,12
E02001753,E02001729,15
E02001753,E02001730,83
E02001753,E02001731,334
E02001753,E02001732,6
E02001753,E02001733,28
E02001753,E02001734,8
E02001753,E02001736,31
E02001753,E02001737,15
E02001753,E02001738,3
E02001753,E02001739,3
E02001753,E02001740,14
E02001753,E02001741,9
E02001753,E02001742,9
E02001753,E02001743,63
E02001753,E02001744,14
E02001753,E02001745,24
E02001753,E02001746,34
E02001753,E02001747,15
E02001753,E02001748,51
E02001753,E02001750,108
E02001753,E02001751,10
E02001753,E02001752,118
E02001753,E02001753,172
E02001753,E02001754,35
E02001753,E02001755,27
E02001753,E02001756,46
E02001753,E02001757,19
E02001753,E02001758,17
E02001753,E02001759,175
E02001753,E02001760,33
E02001753,E02001761,7
E02001753,E02001762,1
E02001753,E02001763,8
E02001753,E02001764,32
E02001753,E02001765,31
E02001753,E02001766,41
E02001753,E02001767,18
E02001753,E02001768,9
E02001753,E02001769,15
E02001753,E02001770,1
E02001753,E02001771,1
E02001753,E02001772,1
E02001753,E02001774,11
E02001753,E02001776,8
E02001753,E02001777,2
E02001753,E02001778,1
E02001753,E02001779,6
E02001753,E02001782,4
E02001753,E02001783,1
E02001753,E02001784,1
E02001753,E02001787,2
E02001753,E02001788,1
E02001753,E02001789,5
E02001753,E02001790,3
E02001753,E02001794,3
E02001753,E02001795,9
E02001753,E02001796,3
E02001753,E02001797,13
E02001753,E02001798,7
E02001753,E02001799,2
E02001753,E02001800,4
E02001753,E02001801,2
E02001753,E02001802,1
E02001753,E02001803,12
E02001753,E02001806,6
E02001753,E02001807,4
E02001753,E02001809,1
E02001753,E02001810,1
E02001753,E02001811,2
E02001753,E02001812,3
E02001753,E02001813,2
E02001753,E02001816,2
E02001753,E02001817,1
E02001753,E02001819,6
E02001753,E02001825,4
E02001753,E02006841,40
E02001753,E02006842,1
E02001753,E02006893,1
E02001754,E02001682,1
E02001754,E02001683,3
E02001754,E02001684,9
E02001754,E02001686,7
E02001754,E02001688,41
E02001754,E02001689,4
E02001754,E02001690,7
E02001754,E02001691,1
E02001754,E02001692,2
E02001754,E02001694,1
E02001754,E02001695,1
E02001754,E02001697,5
E02001754,E02001698,3
E02001754,E02001700,4
E02001754,E02001702,2
E02001754,E02001703,1
E02001754,E02001705,1
E02001754,E02001706,2
E02001754,E02001707,3
E02001754,E02001708,18
E02001754,E02001709,12
E02001754,E02001710,2
E02001754,E02001711,17
E02001754,E02001712,16
E02001754,E02001713,48
E02001754,E02001714,49
E02001754,E02001715,12
E02001754,E02001718,2
E02001754,E02001719,12
E02001754,E02001720,1
E02001754,E02001721,3
E02001754,E02001722,1
E02001754,E02001723,5
E02001754,E02001724,25
E02001754,E02001725,32
E02001754,E02001726,5
E02001754,E02001727,19
E02001754,E02001728,10
E02001754,E02001729,10
E02001754,E02001730,68
E02001754,E02001731,299
E02001754,E02001732,6
E02001754,E02001733,25
E02001754,E02001734,6
E02001754,E02001735,2
E02001754,E02001736,58
E02001754,E02001737,16
E02001754,E02001738,4
E02001754,E02001739,3
E02001754,E02001740,11
E02001754,E02001741,8
E02001754,E02001742,14
E02001754,E02001743,54
E02001754,E02001744,9
E02001754,E02001745,24
E02001754,E02001746,39
E02001754,E02001747,15
E02001754,E02001748,49
E02001754,E02001749,2
E02001754,E02001750,127
E02001754,E02001751,11
E02001754,E02001752,152
E02001754,E02001753,128
E02001754,E02001754,77
E02001754,E02001755,34
E02001754,E02001756,47
E02001754,E02001757,24
E02001754,E02001758,21
E02001754,E02001759,210
E02001754,E02001760,54
E02001754,E02001761,5
E02001754,E02001762,5
E02001754,E02001763,15
E02001754,E02001764,63
E02001754,E02001765,24
E02001754,E02001766,30
E02001754,E02001767,21
E02001754,E02001768,9
E02001754,E02001769,18
E02001754,E02001772,3
E02001754,E02001774,8
E02001754,E02001775,4
E02001754,E02001776,9
E02001754,E02001778,5
E02001754,E02001779,6
E02001754,E02001783,1
E02001754,E02001787,3
E02001754,E02001788,4
E02001754,E02001789,1
E02001754,E02001790,4
E02001754,E02001795,3
E02001754,E02001797,14
E02001754,E02001798,3
E02001754,E02001799,3
E02001754,E02001800,9
E02001754,E02001801,12
E02001754,E02001802,2
E02001754,E02001803,8
E02001754,E02001806,1
E02001754,E02001807,3
E02001754,E02001808,1
E02001754,E02001809,3
E02001754,E02001810,2
E02001754,E02001811,1
E02001754,E02001812,1
E02001754,E02001818,1
E02001754,E02001819,11
E02001754,E02001824,1
E02001754,E02001825,2
E02001754,E02001826,1
E02001754,E02006841,30
E02001754,E02006893,3
E02001755,E02001682,2
E02001755,E02001683,2
E02001755,E02001684,16
E02001755,E02001685,1
E02001755,E02001686,10
E02001755,E02001688,68
E02001755,E02001689,2
E02001755,E02001690,20
E02001755,E02001691,2
E02001755,E02001692,1
E02001755,E02001693,1
E02001755,E02001694,7
E02001755,E02001695,6
E02001755,E02001696,2
E02001755,E02001697,15
E02001755,E02001698,2
E02001755,E02001699,1
E02001755,E02001700,6
E02001755,E02001701,2
E02001755,E02001702,3
E02001755,E02001706,5
E02001755,E02001707,9
E02001755,E02001708,35
E02001755,E02001709,34
E02001755,E02001710,14
E02001755,E02001711,20
E02001755,E02001712,36
E02001755,E02001713,172
E02001755,E02001714,162
E02001755,E02001715,20
E02001755,E02001718,11
E02001755,E02001719,30
E02001755,E02001720,10
E02001755,E02001721,11
E02001755,E02001722,2
E02001755,E02001723,5
E02001755,E02001724,40
E02001755,E02001725,33
E02001755,E02001726,11
E02001755,E02001727,32
E02001755,E02001728,19
E02001755,E02001729,21
E02001755,E02001730,96
E02001755,E02001731,419
E02001755,E02001732,14
E02001755,E02001733,69
E02001755,E02001734,11
E02001755,E02001735,5
E02001755,E02001736,61
E02001755,E02001737,10
E02001755,E02001738,9
E02001755,E02001739,16
E02001755,E02001740,2
E02001755,E02001741,7
E02001755,E02001742,2
E02001755,E02001743,19
E02001755,E02001744,8
E02001755,E02001745,90
E02001755,E02001746,18
E02001755,E02001747,1
E02001755,E02001748,121
E02001755,E02001749,28
E02001755,E02001750,37
E02001755,E02001751,73
E02001755,E02001752,180
E02001755,E02001753,16
E02001755,E02001754,4
E02001755,E02001755,289
E02001755,E02001756,147
E02001755,E02001757,13
E02001755,E02001758,11
E02001755,E02001759,37
E02001755,E02001760,39
E02001755,E02001761,10
E02001755,E02001762,4
E02001755,E02001763,10
E02001755,E02001764,26
E02001755,E02001765,14
E02001755,E02001766,29
E02001755,E02001767,24
E02001755,E02001768,5
E02001755,E02001769,10
E02001755,E02001770,6
E02001755,E02001771,1
E02001755,E02001772,4
E02001755,E02001773,2
E02001755,E02001774,13
E02001755,E02001776,10
E02001755,E02001777,5
E02001755,E02001778,4
E02001755,E02001779,6
E02001755,E02001780,1
E02001755,E02001782,3
E02001755,E02001787,2
E02001755,E02001788,2
E02001755,E02001789,1
E02001755,E02001790,6
E02001755,E02001791,1
E02001755,E02001794,1
E02001755,E02001795,6
E02001755,E02001796,4
E02001755,E02001797,24
E02001755,E02001798,3
E02001755,E02001799,2
E02001755,E02001800,6
E02001755,E02001801,5
E02001755,E02001803,15
E02001755,E02001804,1
E02001755,E02001805,1
E02001755,E02001806,1
E02001755,E02001807,5
E02001755,E02001808,4
E02001755,E02001809,2
E02001755,E02001810,1
E02001755,E02001811,3
E02001755,E02001812,5
E02001755,E02001813,1
E02001755,E02001814,1
E02001755,E02001815,2
E02001755,E02001816,1
E02001755,E02001819,6
E02001755,E02001820,1
E02001755,E02001822,1
E02001755,E02001824,1
E02001755,E02001825,4
E02001755,E02006841,39
E02001755,E02006842,2
E02001755,E02006893,9
E02001756,E02001682,5
E02001756,E02001684,19
E02001756,E02001685,1
E02001756,E02001686,26
E02001756,E02001688,57
E02001756,E02001689,6
E02001756,E02001690,25
E02001756,E02001691,3
E02001756,E02001693,1
E02001756,E02001695,3
E02001756,E02001696,3
E02001756,E02001697,14
E02001756,E02001698,2
E02001756,E02001699,3
E02001756,E02001700,4
E02001756,E02001701,1
E02001756,E02001702,1
E02001756,E02001703,1
E02001756,E02001704,3
E02001756,E02001705,1
E02001756,E02001706,12
E02001756,E02001707,6
E02001756,E02001708,59
E02001756,E02001709,54
E02001756,E02001710,25
E02001756,E02001711,22
E02001756,E02001712,63
E02001756,E02001713,146
E02001756,E02001714,280
E02001756,E02001715,23
E02001756,E02001718,8
E02001756,E02001719,35
E02001756,E02001720,21
E02001756,E02001721,14
E02001756,E02001722,3
E02001756,E02001723,5
E02001756,E02001724,52
E02001756,E02001725,44
E02001756,E02001726,9
E02001756,E02001727,9
E02001756,E02001728,23
E02001756,E02001729,19
E02001756,E02001730,92
E02001756,E02001731,494
E02001756,E02001732,7
E02001756,E02001733,86
E02001756,E02001734,9
E02001756,E02001735,8
E02001756,E02001736,74
E02001756,E02001737,20
E02001756,E02001738,1
E02001756,E02001739,17
E02001756,E02001740,2
E02001756,E02001741,10
E02001756,E02001742,5
E02001756,E02001743,14
E02001756,E02001744,8
E02001756,E02001745,116
E02001756,E02001746,17
E02001756,E02001747,2
E02001756,E02001748,84
E02001756,E02001749,25
E02001756,E02001750,24
E02001756,E02001751,56
E02001756,E02001752,128
E02001756,E02001753,19
E02001756,E02001754,5
E02001756,E02001755,229
E02001756,E02001756,486
E02001756,E02001757,9
E02001756,E02001758,10
E02001756,E02001759,36
E02001756,E02001760,17
E02001756,E02001761,7
E02001756,E02001762,2
E02001756,E02001763,9
E02001756,E02001764,15
E02001756,E02001765,11
E02001756,E02001766,33
E02001756,E02001767,19
E02001756,E02001768,4
E02001756,E02001769,5
E02001756,E02001772,3
E02001756,E02001773,1
E02001756,E02001774,8
E02001756,E02001775,1
E02001756,E02001776,11
E02001756,E02001777,3
E02001756,E02001778,4
E02001756,E02001779,3
E02001756,E02001782,5
E02001756,E02001784,3
E02001756,E02001787,2
E02001756,E02001790,1
E02001756,E02001791,2
E02001756,E02001794,1
E02001756,E02001795,8
E02001756,E02001796,2
E02001756,E02001797,16
E02001756,E02001798,5
E02001756,E02001799,2
E02001756,E02001800,3
E02001756,E02001801,11
E02001756,E02001803,16
E02001756,E02001807,4
E02001756,E02001808,1
E02001756,E02001809,3
E02001756,E02001810,1
E02001756,E02001811,2
E02001756,E02001812,4
E02001756,E02001814,2
E02001756,E02001815,1
E02001756,E02001819,5
E02001756,E02001820,2
E02001756,E02001821,1
E02001756,E02001823,1
E02001756,E02001825,9
E02001756,E02001826,2
E02001756,E02006841,22
E02001756,E02006842,1
E02001756,E02006893,5
E02001757,E02001684,12
E02001757,E02001686,3
E02001757,E02001688,23
E02001757,E02001689,2
E02001757,E02001690,5
E02001757,E02001697,5
E02001757,E02001698,1
E02001757,E02001701,1
E02001757,E02001702,1
E02001757,E02001705,3
E02001757,E02001706,3
E02001757,E02001707,5
E02001757,E02001708,8
E02001757,E02001709,10
E02001757,E02001710,5
E02001757,E02001711,14
E02001757,E02001712,11
E02001757,E02001713,29
E02001757,E02001714,39
E02001757,E02001715,3
E02001757,E02001718,4
E02001757,E02001719,16
E02001757,E02001720,4
E02001757,E02001721,8
E02001757,E02001722,6
E02001757,E02001724,10
E02001757,E02001725,14
E02001757,E02001726,3
E02001757,E02001727,11
E02001757,E02001728,2
E02001757,E02001729,7
E02001757,E02001730,32
E02001757,E02001731,168
E02001757,E02001732,4
E02001757,E02001733,34
E02001757,E02001734,4
E02001757,E02001735,1
E02001757,E02001736,20
E02001757,E02001737,20
E02001757,E02001738,4
E02001757,E02001739,9
E02001757,E02001740,3
E02001757,E02001741,8
E02001757,E02001742,6
E02001757,E02001743,54
E02001757,E02001744,16
E02001757,E02001745,32
E02001757,E02001746,25
E02001757,E02001747,7
E02001757,E02001748,64
E02001757,E02001749,4
E02001757,E02001750,167
E02001757,E02001751,15
E02001757,E02001752,191
E02001757,E02001753,82
E02001757,E02001754,31
E02001757,E02001755,37
E02001757,E02001756,42
E02001757,E02001757,66
E02001757,E02001758,26
E02001757,E02001759,256
E02001757,E02001760,133
E02001757,E02001761,11
E02001757,E02001762,3
E02001757,E02001763,10
E02001757,E02001764,62
E02001757,E02001765,23
E02001757,E02001766,19
E02001757,E02001767,32
E02001757,E02001768,11
E02001757,E02001769,6
E02001757,E02001770,3
E02001757,E02001772,2
E02001757,E02001774,2
E02001757,E02001776,16
E02001757,E02001777,1
E02001757,E02001778,1
E02001757,E02001779,17
E02001757,E02001782,2
E02001757,E02001787,2
E02001757,E02001788,3
E02001757,E02001790,1
E02001757,E02001795,2
E02001757,E02001797,12
E02001757,E02001798,8
E02001757,E02001799,3
E02001757,E02001800,3
E02001757,E02001802,1
E02001757,E02001803,10
E02001757,E02001807,2
E02001757,E02001809,4
E02001757,E02001811,1
E02001757,E02001816,1
E02001757,E02001819,5
E02001757,E02006841,5
E02001758,E02001682,3
E02001758,E02001683,1
E02001758,E02001684,11
E02001758,E02001686,10
E02001758,E02001688,42
E02001758,E02001689,5
E02001758,E02001690,11
E02001758,E02001692,2
E02001758,E02001694,4
E02001758,E02001695,3
E02001758,E02001696,1
E02001758,E02001697,2
E02001758,E02001698,1
E02001758,E02001701,1
E02001758,E02001706,5
E02001758,E02001707,5
E02001758,E02001708,22
E02001758,E02001709,13
E02001758,E02001710,6
E02001758,E02001711,13
E02001758,E02001712,16
E02001758,E02001713,51
E02001758,E02001714,69
E02001758,E02001715,12
E02001758,E02001718,5
E02001758,E02001719,14
E02001758,E02001720,7
E02001758,E02001721,5
E02001758,E02001722,2
E02001758,E02001723,4
E02001758,E02001724,26
E02001758,E02001725,36
E02001758,E02001726,3
E02001758,E02001727,16
E02001758,E02001728,14
E02001758,E02001729,10
E02001758,E02001730,49
E02001758,E02001731,249
E02001758,E02001732,7
E02001758,E02001733,65
E02001758,E02001734,11
E02001758,E02001735,7
E02001758,E02001736,44
E02001758,E02001737,30
E02001758,E02001738,3
E02001758,E02001739,7
E02001758,E02001740,1
E02001758,E02001741,2
E02001758,E02001742,7
E02001758,E02001743,17
E02001758,E02001744,9
E02001758,E02001745,37
E02001758,E02001746,21
E02001758,E02001747,2
E02001758,E02001748,133
E02001758,E02001749,2
E02001758,E02001750,69
E02001758,E02001751,12
E02001758,E02001752,268
E02001758,E02001753,29
E02001758,E02001754,10
E02001758,E02001755,64
E02001758,E02001756,55
E02001758,E02001757,15
E02001758,E02001758,84
E02001758,E02001759,66
E02001758,E02001760,52
E02001758,E02001761,41
E02001758,E02001762,7
E02001758,E02001763,36
E02001758,E02001764,50
E02001758,E02001765,34
E02001758,E02001766,48
E02001758,E02001767,50
E02001758,E02001768,2
E02001758,E02001769,14
E02001758,E02001772,1
E02001758,E02001774,6
E02001758,E02001776,12
E02001758,E02001777,3
E02001758,E02001778,1
E02001758,E02001779,1
E02001758,E02001782,5
E02001758,E02001783,2
E02001758,E02001784,2
E02001758,E02001787,3
E02001758,E02001788,1
E02001758,E02001789,1
E02001758,E02001790,2
E02001758,E02001791,1
E02001758,E02001795,9
E02001758,E02001796,1
E02001758,E02001797,25
E02001758,E02001798,3
E02001758,E02001799,2
E02001758,E02001800,6
E02001758,E02001801,2
E02001758,E02001803,6
E02001758,E02001806,5
E02001758,E02001807,3
E02001758,E02001808,1
E02001758,E02001810,1
E02001758,E02001819,5
E02001758,E02001823,1
E02001758,E02001825,3
E02001758,E02006841,18
E02001758,E02006893,5
E02001759,E02001682,1
E02001759,E02001683,1
E02001759,E02001684,15
E02001759,E02001685,2
E02001759,E02001686,3
E02001759,E02001688,36
E02001759,E02001689,2
E02001759,E02001690,8
E02001759,E02001691,1
E02001759,E02001694,1
E02001759,E02001696,4
E02001759,E02001697,8
E02001759,E02001698,1
E02001759,E02001700,2
E02001759,E02001701,1
E02001759,E02001702,1
E02001759,E02001706,8
E02001759,E02001707,1
E02001759,E02001708,20
E02001759,E02001709,13
E02001759,E02001710,2
E02001759,E02001711,16
E02001759,E02001712,7
E02001759,E02001713,45
E02001759,E02001714,56
E02001759,E02001715,8
E02001759,E02001718,4
E02001759,E02001719,4
E02001759,E02001720,6
E02001759,E02001721,3
E02001759,E02001722,4
E02001759,E02001723,2
E02001759,E02001724,11
E02001759,E02001725,30
E02001759,E02001726,5
E02001759,E02001727,22
E02001759,E02001728,14
E02001759,E02001729,10
E02001759,E02001730,39
E02001759,E02001731,269
E02001759,E02001732,4
E02001759,E02001733,21
E02001759,E02001734,4
E02001759,E02001735,1
E02001759,E02001736,50
E02001759,E02001737,21
E02001759,E02001738,5
E02001759,E02001739,6
E02001759,E02001740,9
E02001759,E02001741,9
E02001759,E02001742,13
E02001759,E02001743,51
E02001759,E02001744,25
E02001759,E02001745,27
E02001759,E02001746,32
E02001759,E02001747,5
E02001759,E02001748,77
E02001759,E02001749,5
E02001759,E02001750,154
E02001759,E02001751,10
E02001759,E02001752,170
E02001759,E02001753,92
E02001759,E02001754,47
E02001759,E02001755,33
E02001759,E02001756,77
E02001759,E02001757,23
E02001759,E02001758,23
E02001759,E02001759,354
E02001759,E02001760,85
E02001759,E02001761,8
E02001759,E02001762,1
E02001759,E02001763,14
E02001759,E02001764,75
E02001759,E02001765,21
E02001759,E02001766,35
E02001759,E02001767,28
E02001759,E02001768,14
E02001759,E02001769,15
E02001759,E02001770,2
E02001759,E02001772,7
E02001759,E02001774,10
E02001759,E02001776,8
E02001759,E02001777,4
E02001759,E02001778,4
E02001759,E02001779,3
E02001759,E02001782,1
E02001759,E02001784,3
E02001759,E02001787,1
E02001759,E02001789,1
E02001759,E02001790,2
E02001759,E02001791,2
E02001759,E02001795,7
E02001759,E02001796,4
E02001759,E02001797,8
E02001759,E02001798,6
E02001759,E02001799,7
E02001759,E02001800,6
E02001759,E02001801,11
E02001759,E02001803,9
E02001759,E02001807,9
E02001759,E02001809,2
E02001759,E02001811,1
E02001759,E02001812,1
E02001759,E02001813,1
E02001759,E02001814,1
E02001759,E02001816,1
E02001759,E02001818,1
E02001759,E02001819,5
E02001759,E02001823,1
E02001759,E02001825,3
E02001759,E02006841,22
E02001759,E02006842,2
E02001760,E02001682,1
E02001760,E02001684,5
E02001760,E02001686,8
